Mixin,Field name,ORIG Field name,Data type,Precision,Multiple,Description,Internal field name,ORIG Internal field name,defaultValue,defaultLanguage,indexInId,indexInParents,queryNames,isInstanciable,isStorage,isDefinition,Has Mixins,Inherits,fieldAndMixins,isHistorizable,isContributable,documentation,maxScan,storageModel,importDefaultOnly,importAutolinkedOnly,useIdForParent,evalAsJs,dontEncodeIdInUri,jsFunctionToEval,isInRefMixin,useIdForRefMixin,useParentForRefMixin,specificToCountryLanguage,queryLimit,aliasedStorageNames,readonly,queryBeforeCreate
orgpubg:ПубличнаОрг_0,org:altName,,i18n,,,"A recognized name, other than the legal name such as acronym, ",,,,bg,,,orgaltname,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpubg:ПубличнаОрг_0,org:altName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.0.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.1.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.2.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.3.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:altName.4.v,,String,,,,orgpubg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpubg:ПубличнаОрг_0,org:displayAltName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.0.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.1.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.2.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.3.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:displayAltName.4.v,,String,,,,orgpubg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:country,,geoco:Country_0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpubg:ПубличнаОрг_0,orgpu:jurisdiction,,geo:Area_0,,,"The country where the organization is located for private organizations, or the scope of action for public organizations (the city for city hall …)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:regNumber,,String,,,Registration number in the juridisdiction ,orgpubg:UIC,,,,1,,regnumber,,,,,,,,,,,,,,,,,,,,,,100,org:regNumber,,
orgpubg:ПубличнаОрг_0,orgpu:officialId,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:sector,,String,,,"Possible values = « Public » or « Private », and « Public » is for public authorities only",,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgpubg:ПубличнаОрг_0,org:type,,String,,,"Legal form of the organization such ""SA"", ""PLC"", ""LLC"", ""GmbH"". ""Association"" , ""NGO"", Ideally linked to the jurisdiction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:status,,String,,,"""Normal Activity"", ""Insolvent"", ""Bankrupt"", ""In Receivership"" … Should be a finite list but not found",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:activity,,orgact:Activity_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:fullAddress,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:streetAndNumber,,String,,,,orgpubg:street&Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:supField,,String,,,,orgpubg:supAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:adminUnit,,geon3:Nuts3_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:postCode,,String,,,,orgpubg:postCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,adrpost:POBox,,String,,,,orgpubg:POBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:latitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:longitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:email,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:phoneNumber,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:webSite,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpubg:ПубличнаОрг_0,org:source,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName,,i18n,,,"The legal name of the business, i18n to forecast",,,,bg,,,"orgaltname,regnumber",,false,,orgpr:PrivateOrg_0,,,false,,,,,,,,,,,,,,BG,100,,,
orgprbg:ЧастнаОрг_0,org:legalName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.0.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.1.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.2.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.3.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:legalName.4.v,,String,,,,orgprbg:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgprbg:ЧастнаОрг_0,org:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.0.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.1.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.2.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.3.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayName.4.v,,String,,,,orgprbg:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName,,i18n,,,"A recognized name, other than the legal name such as acronym, ",,,,bg,,,orgaltname,,,,,,,,,,,,,,,,,,,,,,100,,,
orgprbg:ЧастнаОрг_0,org:altName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.0.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.1.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.2.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.3.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:altName.4.v,,String,,,,orgprbg:altName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgprbg:ЧастнаОрг_0,org:displayAltName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.0.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.1.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.2.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.3.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:displayAltName.4.v,,String,,,,orgprbg:displayAlt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:country,,geoco:Country_0,,,"The country where the organization is located for private organizations, or the scope of action for public organizations (the city for city hall …)",,,,,0,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgprbg:ЧастнаОрг_0,org:regNumber,,String,,,Registration number in the juridisdiction ,orgprbg:UIC,,,,1,,regnumber,,,,,,,,,,,,,,,,,,,,,,100,org:regNumber,,
orgprbg:ЧастнаОрг_0,org:sector,,String,,,"Possible values = « Public » or « Private », and « Public » is for public authorities only",,,Private,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,
orgprbg:ЧастнаОрг_0,org:type,,String,,,"Legal form of the organization such ""SA"", ""PLC"", ""LLC"", ""GmbH"". ""Association"" , ""NGO"", Ideally linked to the jurisdiction",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:status,,String,,,"""Normal Activity"", ""Insolvent"", ""Bankrupt"", ""In Receivership"" … Should be a finite list but not found",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:activity,,orgact:Activity_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:fullAddress,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:streetAndNumber,,String,,,,orgprbg:street&Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:supField,,String,,,,orgprbg:supAddress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:adminUnit,,geon3:Nuts3_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:postCode,,String,,,,orgprbg:postCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:postName,,geoci:City_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:country,,geoco:Country_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,adrpost:POBox,,String,,,,orgprbg:POBox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:latitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:longitude,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:email,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:phoneNumber,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:webSite,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgprbg:ЧастнаОрг_0,org:source,,String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName,,i18n,,,"The legal name of the business, i18n to forecast",,,,it,,,"orgaltname,regnumber",,false,,orgpu:PublicOrg_0,,,false,,,,,,,,,,,,,,IT,100,,,
orgpuit:OrgPubblica_0,org:legalName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.0.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.1.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.2.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.3.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.4.l,,String,,,,,,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:legalName.4.v,,String,,,,orgpuit:legalName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName,,i18n,,,"«org:legalName» «, » «geoco:Country_0»",,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,odisp:name,,
orgpuit:OrgPubblica_0,org:displayName,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.l,,String,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.v,,String,,,,orgpuit:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.0,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.0.l,,String,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.0.v,,String,,,,orgpuit:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.1,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.1.l,,String,,,,,,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.1.v,,String,,,,orgpuit:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.2,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.2.l,,String,,,,,,bg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.2.v,,String,,,,orgpuit:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.3,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.3.l,,String,,,,,,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.3.v,,String,,,,orgpuit:displayName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orgpuit:OrgPubblica_0,org:displayName.4,,map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
